,duration,id,sentences,timestamps
4,205.36,v_C0F-xroK_Eg, Heavy cream is added to the meat along with a jar of marinara sauce.,"[87.28, 105.76]"
5,205.36,v_C0F-xroK_Eg, Water is shown boiling in the pot.,"[124.24, 130.4]"
6,205.36,v_C0F-xroK_Eg, Pasta and sauce are mixed together in the pot.,"[131.43, 149.91]"
7,205.36,v_C0F-xroK_Eg, The final pasta is added to a bowl and Parmesan cheese is added.,"[151.96, 205.36]"
0,68.85,v_adz3kDJLCF4,A woman is using a pink brush to brush her teeth.,"[0, 2.41]"
1,68.85,v_adz3kDJLCF4, She is brushing very fast and vigorously.,"[0, 9.98]"
2,68.85,v_adz3kDJLCF4, She is brushing her upper and lower teeth.,"[0, 12.05]"
3,68.85,v_adz3kDJLCF4, She sticks her tongue out to clean the toothpaste.,"[0, 13.43]"
4,68.85,v_adz3kDJLCF4, She checks her teeth to see if they're clean enough.,"[0, 15.15]"
5,68.85,v_adz3kDJLCF4," While she continues brushing, she opens her mouth.","[0, 24.79]"
6,68.85,v_adz3kDJLCF4, Some of the toothpaste falls down.,"[0, 32.7]"
7,68.85,v_adz3kDJLCF4, She starts brushing her tongue thoroughly.,"[0, 40.28]"
8,68.85,v_adz3kDJLCF4, Then she continues brushing her upper and lower teeth again.,"[0, 44.75]"
9,68.85,v_adz3kDJLCF4, She then sticks her tongue out and scrapes it against her teeth.,"[0, 47.85]"
10,68.85,v_adz3kDJLCF4, She spits out some toothpaste.,"[0, 53.36]"
11,68.85,v_adz3kDJLCF4, Some of the toothpaste falls on her chin making it look like a white beard.,"[0, 54.73]"
12,68.85,v_adz3kDJLCF4," She pretends to be Santa Claus and says, ho, ho, Merry Christmas.","[0, 64.37]"
13,68.85,v_adz3kDJLCF4, Then she laughs as she shows her teeth with a wide smile.,"[0, 68.85]"
0,229.5,v_ZEgmWaMa9PU,Several shots of landscapes are shown that pan back from people standing on a bridge.,"[3.44, 61.97]"
1,229.5,v_ZEgmWaMa9PU, Shots are shown of people jumping off the side of the bridge while the camera captures more landscapes.,"[51.64, 190.49]"
2,229.5,v_ZEgmWaMa9PU, Several more people are seen lined up watching that lead into more people jumping off the side.,"[158.36, 227.21]"
0,63.58,v_1BfYAuxv6Wk,Maria is demonstrating how to make a Nyquil cocktail drink.,"[4.77, 10.81]"
1,63.58,v_1BfYAuxv6Wk, She shows the ingredients required for the drink.,"[10.81, 16.85]"
2,63.58,v_1BfYAuxv6Wk," She points to vodka, jagermeister and food coloring.","[16.85, 22.89]"
3,63.58,v_1BfYAuxv6Wk, She then takes a shaker and pours and vodka and the jagermeister.,"[22.89, 31.79]"
4,63.58,v_1BfYAuxv6Wk, Then adds some ice in it and shakes it.,"[31.79, 45.46]"
5,63.58,v_1BfYAuxv6Wk, She uses a strainer to strain the drink into a cocktail glass and places the glass on the table.,"[45.46, 47.68]"
0,77.18,v_kcB7HQPxzDM,"Lithuanian Zinaida Sendriute throws the discus 64 meters to lead out for her third throw, waving to the camera as she walks off.","[1.93, 19.68]"
1,77.18,v_kcB7HQPxzDM, Cuban Yarelis Barrios is next and unleashes a mighty 67 meter toss with a thunderous scream.,"[21.61, 39.75]"
2,77.18,v_kcB7HQPxzDM, Croatian Sandra Perkovic out distances both of the previous throwers with a 69 meter toss to claim the lead.,"[41.29, 68.69]"
0,115.03,v_Iuk7PNmG3tQ,Several players from the black and white team are playing ice hockey in the arena.,"[6.33, 12.08]"
1,115.03,v_Iuk7PNmG3tQ, One of the players from the black team hits the puck away from his opponent.,"[12.08, 18.98]"
2,115.03,v_Iuk7PNmG3tQ, The players from the white team try to prevent him from hitting a goal.,"[18.98, 33.36]"
3,115.03,v_Iuk7PNmG3tQ, An animated version of the game is shown on screen.,"[33.36, 44.86]"
4,115.03,v_Iuk7PNmG3tQ, Then the focus is back on the real game where a black team player is highlighted as he takes a shot on the goal.,"[44.86, 77.65]"
5,115.03,v_Iuk7PNmG3tQ," Again, another animated example is shown to explain how the game works.","[77.65, 81.1]"
6,115.03,v_Iuk7PNmG3tQ, The black team player hits the puck on the opposite corner of the ice.,"[81.1, 83.97]"
7,115.03,v_Iuk7PNmG3tQ," As the black moves fast and towards the goal, it cause the goalie to fall down.","[83.97, 85.7]"
8,115.03,v_Iuk7PNmG3tQ, The black team wins the goal and gets the victory in the game.,"[85.7, 86.27]"
0,170.6,v_f0hh9bwVfV0,Some text appears on screen asking a question about a topic in SCUBA diving safety.,"[0, 6.82]"
1,170.6,v_f0hh9bwVfV0, The scene changes to show a lot of SCUBA air tanks and some more text explaining more about the question.,"[6.82, 34.97]"
2,170.6,v_f0hh9bwVfV0, A man is SCUBA diving underwater while holding his air tank in his hands and the text continues to explain.,"[34.97, 93.83]"
3,170.6,v_f0hh9bwVfV0, The air tank is seen floating on it's own on the sea bed.,"[93.83, 103.21]"
4,170.6,v_f0hh9bwVfV0, Another man is SCUBA diving and he lets go of his tank to demonstrate the buoyancy.,"[103.21, 121.98]"
5,170.6,v_f0hh9bwVfV0, The scene switches back to the group of air tanks with more text explaining.,"[121.98, 139.89]"
6,170.6,v_f0hh9bwVfV0, Another scene is shown with 2 tanks and a bag next to some trees.,"[139.89, 170.6]"
0,61.09,v_JnYteBN2LDI,A male bartender stands behind a bar in front of drinks and mixing cups.,"[0, 5.19]"
1,61.09,v_JnYteBN2LDI, The man picks up a steel sup and pours its contents of ice into a glass he holds in opposite hand.,"[5.8, 10.39]"
2,61.09,v_JnYteBN2LDI, The man then picks up a small steel shot glass and fills it with liquir.,"[10.39, 18.63]"
3,61.09,v_JnYteBN2LDI, The man then pours the liquir into from the shot glass into the glass cup with ice.,"[18.33, 24.74]"
4,61.09,v_JnYteBN2LDI, The man picks up another glass with red juice inside and pours it into the glass with ice before setting back down.,"[18.02, 24.74]"
5,61.09,v_JnYteBN2LDI, The man pours the cup with all the liquids into a mixing cup then uses it to cap and shake the mixer.,"[24.44, 35.43]"
6,61.09,v_JnYteBN2LDI," The man stops shaking and sepperates the two cups, setting them back on the counter.","[35.43, 38.18]"
7,61.09,v_JnYteBN2LDI, The man grabs a third empty glass and moves it to the opposite side of the counter.,"[37.88, 40.93]"
8,61.09,v_JnYteBN2LDI, The man picks up the mixer and pours its contents into the empty glass before setting it back down.,"[40.02, 47.35]"
9,61.09,v_JnYteBN2LDI, The man then adds a staw and miniature umbrella into the drink for decoration before holding up the glass.,"[48.26, 61.09]"
0,92.44,v_VCldTcZi0aE,There are several people gathered in an outdoor gymnasium.,"[12.02, 30.04]"
1,92.44,v_VCldTcZi0aE, There are people standing and seated in the bleachers watching about twelve band students performing.,"[30.04, 67.94]"
2,92.44,v_VCldTcZi0aE, Most of the players are drumming on the percussion instruments in a rhythmic tune.,"[67.94, 88.74]"
3,92.44,v_VCldTcZi0aE, The percussion players begin going round in a circle as they play the instruments.,"[88.74, 91.51]"
0,69.68,v_K8G5CBJtluY,A young man lying prone on a tiled floor with this hands behind his head and his knees bent attempts to perform a sit-up in front of a few friends.,"[0, 62.02]"
1,69.68,v_K8G5CBJtluY," As he brings his elbows towards his knees, a loud crack can be heard as the man laughs, ""That hurt my ass.","[1.74, 8.36]"
2,69.68,v_K8G5CBJtluY,""" He attempts a second sit-up and with another cracking sound, exclaims and grabs his buttocks.","[10.8, 17.77]"
3,69.68,v_K8G5CBJtluY," The man says, ""one more"" and attempts another time, after which he says, ""that felt horrible.","[22.65, 28.22]"
4,69.68,v_K8G5CBJtluY,""" The man struggles through nine more attempts before giving up to the amusement of his friends.","[31.71, 69.68]"
0,218.27,v_srXhWAGzd-s,A person is shown cleaning off the outside of a car.,"[5.46, 25.1]"
1,218.27,v_srXhWAGzd-s, The car is then driven inside of a shop.,"[89.49, 105.86]"
2,218.27,v_srXhWAGzd-s, Inside a man starts detailing the car once again and cleaning off the outside.,"[106.95, 175.71]"
3,218.27,v_srXhWAGzd-s, He spray paints parts of the car.,"[137.51, 156.06]"
4,218.27,v_srXhWAGzd-s, He sprays cleaner on the inside and outside of the car.,"[127.69, 210.63]"
5,218.27,v_srXhWAGzd-s, He wipes down all surfaces from inside and outside the car.,"[181.16, 210.63]"
0,164.1,v_b5GrYqt5tRQ,A group of men are holding maracas in the their hands and playing to some Reggae music.,"[7.38, 20.51]"
1,164.1,v_b5GrYqt5tRQ, One of the men begins singing in the microphone.,"[20.51, 47.59]"
2,164.1,v_b5GrYqt5tRQ, The rest of the men join him in singing the chorus.,"[47.59, 71.38]"
3,164.1,v_b5GrYqt5tRQ, They play the maracas as they sing the song.,"[71.38, 112.41]"
4,164.1,v_b5GrYqt5tRQ, The men also dance as they sing and play the maracas The lead singer sings solo for some time while the others play their maracas.,"[112.41, 163.28]"
5,164.1,v_b5GrYqt5tRQ, Then all the men join him in singing the song while playing their maracas.,"[163.28, 164.1]"
0,40.59,v_jCVi9xt3GUY,A woman is washing dishes with soap and a scrub in her kitchen sink.,"[10.55, 24.15]"
1,40.59,v_jCVi9xt3GUY, She takes the scrub that is soaked in liquid soap and scrubs it on the bowl to thoroughly clean it.,"[24.15, 35.72]"
2,40.59,v_jCVi9xt3GUY, She places the plates and bowls on top of each other in the sink as she washes them.,"[35.72, 37.95]"
0,66.6,v_CHkT4As5jZI,A bartender talks about how to make a proper cocktail.,"[5.66, 18.65]"
1,66.6,v_CHkT4As5jZI, He grabs a glass and puts ice in the glass.,"[17.98, 27.64]"
2,66.6,v_CHkT4As5jZI, He then mixes vodka and soda together in the glass.,"[27.64, 45.62]"
3,66.6,v_CHkT4As5jZI, He grabs a lemon and puts it in the glass to finish.,"[45.95, 56.27]"
0,70.61,v_jgNeMnPVfkQ,A player on the orange team skates with the puck until he is tripped up and falls.,"[0, 9.18]"
1,70.61,v_jgNeMnPVfkQ, Player 18 on the grey team retrieves the puck and makes a break down the ice perused by defenders.,"[5.3, 16.95]"
2,70.61,v_jgNeMnPVfkQ, Player 18 takes a shot on the goal.,"[15.89, 16.95]"
3,70.61,v_jgNeMnPVfkQ, The goalie on the orange team blocks the shot and puts the puck back into play.,"[16.95, 23.3]"
4,70.61,v_jgNeMnPVfkQ, Player 4 on the orange team takes the puck down the ice passing once to himself passed defenders.,"[22.6, 42.72]"
5,70.61,v_jgNeMnPVfkQ, Player 4 takes a shot on the goal and scores.,"[43.07, 43.78]"
6,70.61,v_jgNeMnPVfkQ, Player 4 and teammates celebrate and the win and skate off the ice.,"[43.43, 67.08]"
0,91.58,v_tQT-iQIv-KY,"A group of coaches, gymnasts and parents stand and sit around a gym while a few of the gymnasts perform or practice.","[0, 91.58]"
1,91.58,v_tQT-iQIv-KY, A young girl in purple does a balance beam routine.,"[8.7, 86.08]"
2,91.58,v_tQT-iQIv-KY, A girl in the back ground does a floor routine.,"[14.19, 62.73]"
3,91.58,v_tQT-iQIv-KY, When the floor routine ends the crowd all claps and several young gymnasts get up and walk around.,"[62.73, 87.46]"
4,91.58,v_tQT-iQIv-KY, A woman hold up a sign that says 965.,"[64.56, 71.43]"
5,91.58,v_tQT-iQIv-KY, The girl on the balance beam ends her routine and walks over and hugs a woman in purple.,"[84.71, 91.58]"
0,135.35,v_MbCAiWBhAjo,Lemons are thrown onto a counter and glasses of lemon-aid appear with ice in mason jars on the counter as well.,"[0, 9.47]"
1,135.35,v_MbCAiWBhAjo, Lemons are then rolled around against the counter back and forth evenly with the palm of a hand using firm pressure.,"[9.47, 26.39]"
2,135.35,v_MbCAiWBhAjo, The lemons are scraped back and forth against a metal food grater to get the zest off of them leaving the skin of the lemon in a bowl.,"[26.39, 39.93]"
3,135.35,v_MbCAiWBhAjo," Water is added into a saucepan along with sugar, and then the lemon zest that was extracted with the metal shredder is added to the water as well.","[39.93, 64.97]"
4,135.35,v_MbCAiWBhAjo, The lemons are cut and juiced over a glass bowl and then the juice is poured through a strainer along with the sugar water with zest that was previously mixed in the saucepan.,"[64.97, 92.04]"
5,135.35,v_MbCAiWBhAjo, The mixture is stirred with added water and ice is then added.,"[92.04, 135.35]"
0,235.34,v_ybcStSlBGPc,A lighted jack-o-lantern comes into focus.,"[0, 4.71]"
1,235.34,v_ybcStSlBGPc, The jack-o-lantern moves towards the camera.,"[4.71, 7.06]"
2,235.34,v_ybcStSlBGPc, A young woman is talking very animatedly in front of a white wall.,"[7.06, 24.71]"
3,235.34,v_ybcStSlBGPc, The woman holds a small pumpkin in her hand while talking.,"[24.71, 35.3]"
4,235.34,v_ybcStSlBGPc, The woman holds up a piece of paper with some stickers on it.,"[35.3, 42.36]"
5,235.34,v_ybcStSlBGPc, The pumpkin is seen moving on it's own on a table with a black tablecloth.,"[42.36, 48.24]"
6,235.34,v_ybcStSlBGPc, The pumpkin spins around showing some cartoon faces.,"[48.24, 49.42]"
7,235.34,v_ybcStSlBGPc, An animation of a knife stabs the pumpkin and a cat runs back and forth next to the table.,"[49.42, 55.3]"
8,235.34,v_ybcStSlBGPc," The pumpkin is replaced with other objects one at a time, a knife, a spoon, a candle, etc.","[55.3, 62.36]"
9,235.34,v_ybcStSlBGPc, The woman is wearing a sticker of a mustache on her face and draws on the small pumpkin with a black felt pen.,"[62.36, 76.48]"
10,235.34,v_ybcStSlBGPc, The woman holds a knife and begins carving the pumpkin along the lines she drew.,"[76.48, 91.78]"
11,235.34,v_ybcStSlBGPc, The woman scoops out the pumpkin seeds with a spoon and puts the seeds in a Halloween themed paper cup.,"[91.78, 108.25]"
12,235.34,v_ybcStSlBGPc, The woman continues carving the face of the pumpkin to turn it into a jack-o-lantern.,"[108.25, 142.38]"
13,235.34,v_ybcStSlBGPc, The woman cleans up the face of the jack-o-lantern with a towel and places the top with the stem back on.,"[142.38, 152.97]"
14,235.34,v_ybcStSlBGPc, The woman places the candle inside the jack-o-lantern.,"[152.97, 174.15]"
15,235.34,v_ybcStSlBGPc, The woman flicks on a disposable lighter.,"[174.15, 175.32]"
16,235.34,v_ybcStSlBGPc, The lighted jack-o-lantern is seen once again moving on it's own on the black table.,"[175.32, 182.38]"
17,235.34,v_ybcStSlBGPc," The video ends and shows a split screen with samples from three other videos the woman has made, with a ""Subscribe"" button in the middle.","[182.38, 235.34]"
0,52.39,v_zDBpa2miW8A,An intro starts entitled how to cut the grass.,"[0, 3.93]"
1,52.39,v_zDBpa2miW8A, A man walks out wearing funny attire and showing off to the camera with a lawn mower.,"[4.19, 18.86]"
2,52.39,v_zDBpa2miW8A, The man then walks around and blows the leaves off still wearing the funny outfit.,"[21.74, 45.57]"
0,122.82,v_3HUvtWSu4mA,A person's hands are seen clipping the nails of a cat while the cat struggles a bit.,"[0, 54.04]"
1,122.82,v_3HUvtWSu4mA, More shots of her clipping the cat are shown and at one point he moves and she grabs him by the neck.,"[37.46, 121.6]"
0,89.72,v_xywGFiZ0hqs,In introduction with show title and website is seen.,"[0, 20.19]"
1,89.72,v_xywGFiZ0hqs, A woman stands in bathroom and then places a contact lens into her eye.,"[20.19, 51.59]"
2,89.72,v_xywGFiZ0hqs, The woman then takes the contact lens back out of her eye.,"[54.28, 69.98]"
3,89.72,v_xywGFiZ0hqs, The woman shows a pair of tweezers and uses them to take the contact out of her eye instead.,"[75.37, 88.82]"
0,189.89,v_NiaE7amNW7s,A young female gymnast wearing red prepares for her balance beam routine in the Olympics.,"[0, 5.7]"
1,189.89,v_NiaE7amNW7s, The female gymnast runs to the springboard and jumps from it to the balance beam.,"[5.7, 8.55]"
2,189.89,v_NiaE7amNW7s, The female gymnast then does her tumbling routine on the balance beam while commentators explain what she is doing and how difficult it is.,"[0, 84.5]"
3,189.89,v_NiaE7amNW7s, A huge crowd watches and cheers the gymnast on.,"[0, 81.65]"
4,189.89,v_NiaE7amNW7s, An Asian man walks to the balance beam and pulls the springboard away from the beam.,"[7.6, 13.29]"
5,189.89,v_NiaE7amNW7s, The gymnast performs a difficult tumbling sequence and the crowd cheers louder than before.,"[28.48, 30.38]"
6,189.89,v_NiaE7amNW7s, People in the crowd that is watching the gymnast enter the gym and find seats while others stand up and exit the gym.,"[13.29, 83.55]"
7,189.89,v_NiaE7amNW7s, Another female gymnast walks past the balance beam in the background.,"[37.03, 38.93]"
8,189.89,v_NiaE7amNW7s, The female gymnast prepares for her dismount.,"[85.45, 87.35]"
9,189.89,v_NiaE7amNW7s, The female gymnast runs and completes a tumbling sequence to exit the balance beam.,"[87.35, 90.2]"
10,189.89,v_NiaE7amNW7s, The female gymnast lands perfectly and throws her arms straight up in the air with a huge smile on her face Other gymnasts in the background watch and clap.,"[90.2, 92.1]"
11,189.89,v_NiaE7amNW7s, A large group of photographers watch and take photographs of the gymnast.,"[89.25, 92.1]"
12,189.89,v_NiaE7amNW7s, The gymnast waves while spinning in a circle and then runs to the side of the gym floor.,"[93.05, 95.9]"
13,189.89,v_NiaE7amNW7s, Three Asian gymnasts in yellow watch and clap without smiling.,"[95.9, 100.64]"
14,189.89,v_NiaE7amNW7s, The gymnast in red hugs and talks to her other teammates and her coach while several photographers take photos of her.,"[101.59, 117.73]"
15,189.89,v_NiaE7amNW7s, The commentators replay several of the gymnasts more difficult tumbling sequences and her dismount in slow motion while explaining what she is doing.,"[119.63, 159.51]"
16,189.89,v_NiaE7amNW7s, The female gymnast hugs another coach and another one of her teammates while a man films them with a large camera.,"[162.36, 167.11]"
17,189.89,v_NiaE7amNW7s, All of the gymnasts on the United States team and their coaches walk through the gym while the crowd cheers very loudly.,"[169, 182.3]"
18,189.89,v_NiaE7amNW7s, Several gymnasts from other teams also walk past.,"[179.45, 187.04]"
19,189.89,v_NiaE7amNW7s, The female gymnast talks with her team while waiting for her score to be displayed.,"[184.2, 189.89]"
0,103.19,v_KvscV2XxyTE,Gymnast Micah Ross mounts the balance beam before a celebrated audience as the crowd cheers and shouts her name.,"[0, 16.51]"
1,103.19,v_KvscV2XxyTE," Her routine begins with a flip, split, and summersault.","[16.51, 29.93]"
2,103.19,v_KvscV2XxyTE, She then performs two backwards flips and a pirouette.,"[32.5, 46.44]"
3,103.19,v_KvscV2XxyTE, A forward flip and jump follows along with a sideways flip.,"[58.3, 63.98]"
4,103.19,v_KvscV2XxyTE," After briefly wobbling on the bar, Micah regains her composure and performs a forward summersault.","[64.49, 90.29]"
5,103.19,v_KvscV2XxyTE, Ross successfully dismounts with a double flip to the applause of the audience.,"[91.32, 103.19]"
0,146.24,v_3N1tbv5Z6Kk,A man in tuxedo and woman in party dress dance the tango in a ballroom surrounded by crowd in chairs during performance.,"[0, 140.39]"
1,146.24,v_3N1tbv5Z6Kk, The crowd cheers at the end and claps hands.,"[140.39, 146.24]"
0,174.29,v_3l7quTy4c2s,A cheerleader girl stands in the grass.,"[0, 7.84]"
1,174.29,v_3l7quTy4c2s, A young man wearing baseball hat greats her with a pie tin and jokes with her.,"[4.36, 7.84]"
2,174.29,v_3l7quTy4c2s, The man pushes a pie tin in the girls face as a joke getting her very messy.,"[7.84, 15.69]"
3,174.29,v_3l7quTy4c2s, A girl in gymnastics class does tumbling down a red mat with team looking on.,"[19.17, 25.27]"
4,174.29,v_3l7quTy4c2s, A woman cheerleader boxes with a mascot during a football game.,"[27.89, 30.5]"
5,174.29,v_3l7quTy4c2s, The mascot engulfs the girl and pulls her into his uniform.,"[29.63, 34.86]"
6,174.29,v_3l7quTy4c2s, A cheer leading group comes together in a circle holding hands and flip team members when one falls to the ground.,"[35.73, 40.96]"
7,174.29,v_3l7quTy4c2s, A group of cheerleaders in black to back flips on a track of football field.,"[41.83, 52.29]"
8,174.29,v_3l7quTy4c2s, A group of girls hoist up[ a teammate to do a human pyramid.,"[53.16, 66.23]"
9,174.29,v_3l7quTy4c2s, The teammate falls to the ground and lands on top of others.,"[67.1, 74.07]"
10,174.29,v_3l7quTy4c2s, A man in Hawaiian shirt sets up a trampoline during a basketball competition.,"[74.94, 79.3]"
11,174.29,v_3l7quTy4c2s, A group of cheerleaders hold up a woman together in front of the trampoline.,"[79.3, 91.5]"
12,174.29,v_3l7quTy4c2s, The man comes back running and jumps on the trampoline but knocks the girl over while performing his stunt.,"[91.5, 99.34]"
13,174.29,v_3l7quTy4c2s, A group of cheerleaders in red do somersaults on the field when one falls down.,"[99.34, 107.19]"
14,174.29,v_3l7quTy4c2s, A cheerleader girl in black does a back hand spring and falls to the ground.,"[105.44, 108.93]"
15,174.29,v_3l7quTy4c2s, A group of cheerleaders dance together with pom poms.,"[108.93, 112.42]"
16,174.29,v_3l7quTy4c2s, Another group of cheerleaders in the background lift up teammates when one falls over.,"[113.29, 116.77]"
17,174.29,v_3l7quTy4c2s, A group of cheerleaders in blue lift up teammates in competition when one falls to the ground.,"[117.65, 122]"
18,174.29,v_3l7quTy4c2s, A girl in white shirt talks to the camera.,"[122.87, 127.23]"
19,174.29,v_3l7quTy4c2s, the girl does a summersault but falls to the ground.,"[127.23, 129.85]"
20,174.29,v_3l7quTy4c2s, A girl in green shirt with friends does a high kick on a field but falls to the ground.,"[129.85, 132.46]"
21,174.29,v_3l7quTy4c2s, A cheerleader falls to the ground while dancing with group.,"[132.46, 137.69]"
22,174.29,v_3l7quTy4c2s, A cheerleader is lifted up into the hands of team when she falls to the ground.,"[137.69, 143.79]"
23,174.29,v_3l7quTy4c2s, A group of cheerleaders in yellow lift temmate in a pyramid but drop her.,"[144.66, 149.02]"
24,174.29,v_3l7quTy4c2s, A group of women jump from a trampoline and do slam dunks during basketball competition.,"[149.02, 155.12]"
25,174.29,v_3l7quTy4c2s, One girl misses the trampoline and runs into the mat.,"[156.86, 159.47]"
26,174.29,v_3l7quTy4c2s, Men from the basketball team rush over to check on her.,"[160.35, 174.29]"
0,131.38,v_hjsu3SGAdLs,A man wearing a blue shirt is playing the piano in a yard.,"[25.62, 45.33]"
1,131.38,v_hjsu3SGAdLs, There are two elephants standing behind him.,"[45.33, 52.55]"
2,131.38,v_hjsu3SGAdLs, One of the elephant is trying to play the piano with his trunk.,"[52.55, 67.66]"
3,131.38,v_hjsu3SGAdLs, The man continues to play the piano in a fast pace using various keys on the piano.,"[67.66, 93.28]"
4,131.38,v_hjsu3SGAdLs, He gives a big finish with the tune and then pats the elephant's trunk.,"[93.28, 98.53]"
